2025-03-14 13:03:51,854 - Main - INFO - Iniciando aplicação Arena Ranking
2025-03-14 13:03:51,856 - Main - INFO - Tentando conectar ao MongoDB Atlas...
2025-03-14 13:04:04,613 - Main - INFO - Conectado ao MongoDB Atlas!
2025-03-14 13:04:04,795 - Scheduler - INFO - Adicionando tarefa 'process_mmr' para executar a cada 2 minutos
2025-03-14 13:04:04,795 - Scheduler - INFO - Loop do agendador iniciado
2025-03-14 13:04:04,795 - Scheduler - INFO - Agendador iniciado em thread separada
2025-03-14 13:04:04,795 - Main - INFO - Agendamento de tarefa MMR configurado.
2025-03-14 13:04:04,795 - Main - INFO - Inicializando o bot Discord...
2025-03-14 13:04:17,286 - Main - INFO - Executando o bot Discord...
2025-03-14 13:06:04,848 - Scheduler - INFO - Executando tarefa agendada: process_mmr
2025-03-14 13:06:04,885 - Scheduler - INFO - Tarefa 'process_mmr' concluída em 0.02 segundos
2025-03-14 13:06:26,130 - Main - INFO - Encerrando aplicação...
2025-03-14 13:06:26,130 - Scheduler - INFO - Parando o agendador...
2025-03-14 13:06:45,715 - Main - INFO - Iniciando aplicação Arena Ranking
2025-03-14 13:06:45,715 - Main - INFO - Tentando conectar ao MongoDB Atlas...
2025-03-14 13:06:58,390 - Main - INFO - Conectado ao MongoDB Atlas!
2025-03-14 13:06:58,485 - Scheduler - INFO - Adicionando tarefa 'process_mmr' para executar a cada 2 minutos
2025-03-14 13:06:58,485 - Scheduler - INFO - Loop do agendador iniciado
2025-03-14 13:06:58,485 - Scheduler - INFO - Agendador iniciado em thread separada
2025-03-14 13:06:58,485 - Main - INFO - Agendamento de tarefa MMR configurado.
2025-03-14 13:06:58,485 - Main - INFO - Inicializando o bot Discord...
2025-03-14 13:07:10,922 - Main - INFO - Executando o bot Discord...
2025-03-14 13:08:25,798 - ArenaRankingBot - INFO - Processando MMR para jogador: crazzyboy#br1
2025-03-14 13:08:26,912 - ArenaRankingBot - INFO - Novas partidas para crazzyboy#br1: 4 encontradas.
2025-03-14 13:08:41,503 - ArenaRankingBot - INFO - Jogador O Lion king#br1: Placement 7, MMR 600 -> 576 (Δ-24)
2025-03-14 13:08:41,533 - ArenaRankingBot - INFO - Jogador Gwens Futta Milk#br1: Placement 1, MMR 600 -> 630 (Δ30)
2025-03-14 13:08:41,563 - ArenaRankingBot - INFO - Jogador edu shadow#NTR: Placement 6, MMR 600 -> 586 (Δ-14)
2025-03-14 13:08:41,593 - ArenaRankingBot - INFO - Jogador henhys#0001: Placement 8, MMR 600 -> 570 (Δ-30)
2025-03-14 13:08:41,622 - ArenaRankingBot - INFO - Jogador Kyfer#001: Placement 8, MMR 600 -> 570 (Δ-30)
2025-03-14 13:08:41,652 - ArenaRankingBot - INFO - Jogador PokebolaVermelha#Poke: Placement 4, MMR 600 -> 610 (Δ10)
2025-03-14 13:08:41,682 - ArenaRankingBot - INFO - Jogador Sukinyスキニー#SuKin: Placement 6, MMR 600 -> 586 (Δ-14)
2025-03-14 13:08:41,739 - ArenaRankingBot - INFO - Jogador O Kaga Tronco#BR1: Placement 4, MMR 600 -> 610 (Δ10)
2025-03-14 13:08:42,350 - ArenaRankingBot - INFO - Processando partida Arena: BR1_3075559176 para grinex#zed
2025-03-14 13:08:43,136 - ArenaRankingBot - INFO - Jogador grinex#zed: Placement 2, MMR 1014 -> 1038 (Δ24)
2025-03-14 13:08:43,166 - ArenaRankingBot - INFO - Jogador NeroFight#br1: Placement 1, MMR 600 -> 630 (Δ30)
2025-03-14 13:08:43,196 - ArenaRankingBot - INFO - Jogador 不休のソリスト#sagaz: Placement 6, MMR 600 -> 586 (Δ-14)
2025-03-14 13:08:43,226 - ArenaRankingBot - INFO - Jogador mиz#sagaz: Placement 6, MMR 600 -> 586 (Δ-14)
2025-03-14 13:08:43,256 - ArenaRankingBot - INFO - Jogador UFABC Dev#MUDO: Placement 4, MMR 600 -> 610 (Δ10)
2025-03-14 13:08:43,285 - ArenaRankingBot - INFO - Jogador Mice on Venus#418: Placement 4, MMR 600 -> 610 (Δ10)
2025-03-14 13:08:43,315 - ArenaRankingBot - INFO - Jogador esA#esinh: Placement 5, MMR 600 -> 590 (Δ-10)
2025-03-14 13:08:43,343 - ArenaRankingBot - INFO - Jogador Brucer#oreia: Placement 5, MMR 600 -> 590 (Δ-10)
2025-03-14 13:08:43,383 - ArenaRankingBot - INFO - Jogador real caba#caba: Placement 3, MMR 600 -> 614 (Δ14)
2025-03-14 13:08:43,414 - ArenaRankingBot - INFO - Jogador 993#2121: Placement 3, MMR 600 -> 614 (Δ14)
2025-03-14 13:08:43,443 - ArenaRankingBot - INFO - Jogador Heaven#BR111: Placement 7, MMR 600 -> 576 (Δ-24)
2025-03-14 13:08:43,473 - ArenaRankingBot - INFO - Jogador I Son Goku I#MUI: Placement 7, MMR 600 -> 576 (Δ-24)
2025-03-14 13:08:43,507 - ArenaRankingBot - INFO - Jogador Rei MEC#BR1: Placement 8, MMR 630 -> 600 (Δ-30)
2025-03-14 13:08:43,535 - ArenaRankingBot - INFO - Jogador Steb#LTDA: Placement 8, MMR 600 -> 570 (Δ-30)
2025-03-14 13:08:43,565 - ArenaRankingBot - INFO - Jogador bob lee suadoo#br1: Placement 1, MMR 600 -> 630 (Δ30)
2025-03-14 13:08:44,095 - ArenaRankingBot - INFO - Processando partida Arena: BR1_3075565363 para grinex#zed
2025-03-14 13:08:44,945 - ArenaRankingBot - INFO - Jogador Marcino#00000: Placement 6, MMR 600 -> 586 (Δ-14)
2025-03-14 13:08:44,976 - ArenaRankingBot - INFO - Jogador Zhu Yuan#Matt: Placement 5, MMR 600 -> 590 (Δ-10)
2025-03-14 13:08:45,009 - ArenaRankingBot - INFO - Jogador Flash#lol1: Placement 5, MMR 600 -> 590 (Δ-10)
2025-03-14 13:08:45,040 - ArenaRankingBot - INFO - Jogador dkz#zkd: Placement 6, MMR 600 -> 586 (Δ-14)
2025-03-14 13:08:45,071 - ArenaRankingBot - INFO - Jogador Kirad90#br1: Placement 4, MMR 600 -> 610 (Δ10)
2025-03-14 13:08:45,102 - ArenaRankingBot - INFO - Jogador Beil#1101: Placement 8, MMR 600 -> 570 (Δ-30)
2025-03-14 13:08:45,131 - ArenaRankingBot - INFO - Jogador dargonize#br1: Placement 3, MMR 600 -> 614 (Δ14)
2025-03-14 13:08:45,160 - ArenaRankingBot - INFO - Jogador rei coloridinho#br1: Placement 1, MMR 600 -> 630 (Δ30)
2025-03-14 13:08:45,190 - ArenaRankingBot - INFO - Jogador XICOTEURIS#5000: Placement 1, MMR 600 -> 630 (Δ30)
2025-03-14 13:08:45,221 - ArenaRankingBot - INFO - Jogador Gabsxz2#XSQDL: Placement 8, MMR 600 -> 570 (Δ-30)
2025-03-14 13:08:45,250 - ArenaRankingBot - INFO - Jogador VeganoPrimo#31996: Placement 3, MMR 600 -> 614 (Δ14)
2025-03-14 13:08:45,280 - ArenaRankingBot - INFO - Jogador Coadjuvante#PROTA: Placement 4, MMR 600 -> 610 (Δ10)
2025-03-14 13:08:45,310 - ArenaRankingBot - INFO - Jogador Só Por Deus Irmã#br1: Placement 7, MMR 600 -> 576 (Δ-24)
2025-03-14 13:08:45,339 - ArenaRankingBot - INFO - Jogador grinex#zed: Placement 2, MMR 1038 -> 1062 (Δ24)
2025-03-14 13:08:45,373 - ArenaRankingBot - INFO - Jogador Mitr#patas: Placement 7, MMR 600 -> 576 (Δ-24)
2025-03-14 13:08:45,956 - ArenaRankingBot - INFO - Processando partida Arena: BR1_3075572639 para grinex#zed
2025-03-14 13:08:46,568 - ArenaRankingBot - INFO - Jogador Minazukisz#br1: Placement 3, MMR 600 -> 614 (Δ14)
2025-03-14 13:08:46,598 - ArenaRankingBot - INFO - Jogador NeroFight#br1: Placement 3, MMR 630 -> 644 (Δ14)
